id,postal_code,region,province,type_of_property,price,number_of_bedrooms,surface,kitchen_type,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building,priceperm2
10031046,8670,Flanders,West Flanders,HOUSE,549000.0,5.0,193.0,,1.0,0,1.0,,,,510.0,4.0,0.0,1.5,2844.559585492228
10056008,2480,Flanders,Antwerp,APARTMENT,274000.0,2.0,92.0,1.0,,0,,,1.0,,,,0.0,3.0,2978.2608695652175
10055355,6043,Wallonia,Hainaut,HOUSE,190000.0,3.0,110.0,1.0,0.0,0,1.0,970.0,,,1110.0,,,2.0,1727.2727272727273
10112579,2390,Flanders,Antwerp,HOUSE,479000.0,3.0,224.0,2.5,0.0,0,1.0,,,,853.0,4.0,,2.0,2138.3928571428573
10081109,8300,Flanders,West Flanders,HOUSE,1375000.0,5.0,182.0,2.0,,0,1.0,,1.0,145.0,145.0,2.0,0.0,2.0,7554.945054945055
10025741,4340,Wallonia,Liège,HOUSE,319000.0,3.0,175.0,2.0,,0,1.0,24.0,1.0,175.0,319.0,2.0,1.0,3.0,1822.857142857143
9989271,2223,Flanders,Antwerp,HOUSE,481872.0,4.0,248.0,2.0,,0,,,1.0,,1181.0,3.0,,,1943.032258064516
10084425,2500,Flanders,Antwerp,APARTMENT,197000.0,1.0,57.0,,0.0,0,,,1.0,6.0,,2.0,0.0,,3456.1403508771928
10107029,2600,Flanders,Antwerp,HOUSE,549000.0,4.0,231.0,1.0,0.0,0,1.0,2.0,1.0,35.0,203.0,2.0,,2.0,2376.6233766233768
10089305,7860,Wallonia,Hainaut,HOUSE,270000.0,3.0,235.0,1.0,0.0,0,,,1.0,,180.0,3.0,,2.0,1148.936170212766
9710835,1140,Brussels,Brussels,APARTMENT,299000.0,4.0,188.0,,0.0,0,,,,,,2.0,,,1590.4255319148936
9975150,1080,Brussels,Brussels,APARTMENT,199000.0,2.0,94.0,1.0,0.0,0,1.0,17.0,,,,2.0,,,2117.021276595745
10145273,8300,Flanders,West Flanders,APARTMENT,675000.0,2.0,84.0,2.0,1.0,0,,,,,,2.0,0.0,3.0,8035.714285714285
8825455,8670,Flanders,West Flanders,APARTMENT,605000.0,2.0,99.0,1.0,0.0,0,1.0,63.0,,,,2.0,0.0,3.0,6111.111111111111
10138301,1080,Brussels,Brussels,APARTMENT,185000.0,3.0,110.0,1.0,0.0,0,1.0,,1.0,30.0,,2.0,,1.5,1681.8181818181818
9940346,7620,Wallonia,Hainaut,HOUSE,360000.0,5.0,221.0,,0.0,1,,,,,911.0,4.0,,,1628.9592760180994
10023253,1020,Brussels,Brussels,HOUSE,920000.0,7.0,219.0,2.5,0.0,0,1.0,,,,300.0,4.0,0.0,2.0,4200.913242009133
9875952,1040,Brussels,Brussels,APARTMENT,245000.0,1.0,42.0,1.0,1.0,0,1.0,,,,,3.0,0.0,2.0,5833.333333333333
10075941,4650,Wallonia,Liège,HOUSE,109000.0,3.0,76.0,0.0,0.0,0,,,1.0,93.0,152.0,3.0,0.0,1.0,1434.2105263157894
9908413,8554,Flanders,West Flanders,HOUSE,79000.0,0.0,110.0,,0.0,0,,,,,82.0,2.0,0.0,1.0,718.1818181818181
10128357,2550,Flanders,Antwerp,APARTMENT,229000.0,1.0,56.0,,,0,1.0,,,,,2.0,,3.0,4089.285714285714
9869743,1020,Brussels,Brussels,APARTMENT,225000.0,3.0,111.0,1.0,0.0,0,,,,,,2.0,0.0,2.0,2027.027027027027
10083261,9680,Flanders,East Flanders,HOUSE,415000.0,3.0,248.0,,0.0,0,1.0,,1.0,,1775.0,4.0,0.0,1.0,1673.3870967741937
9750462,1120,Brussels,Brussels,APARTMENT,259000.0,3.0,120.0,1.0,0.0,0,,,,,,2.0,,,2158.3333333333335
9426677,5000,Wallonia,Namur,HOUSE,260000.0,3.0,149.0,1.0,0.0,0,1.0,18.0,1.0,,376.0,2.0,,3.0,1744.96644295302
9479391,8550,Flanders,West Flanders,APARTMENT,273000.0,1.0,75.0,,0.0,0,1.0,4.0,,,,,0.0,2.0,3640.0
10058303,4020,Wallonia,Liège,HOUSE,300000.0,2.0,80.0,1.0,0.0,0,1.0,7.0,,,0.0,2.0,,2.0,3750.0
9511368,8301,Flanders,West Flanders,APARTMENT,925000.0,3.0,119.0,2.0,0.0,0,1.0,28.0,,,,2.0,0.0,2.0,7773.109243697479
10120593,8400,Flanders,West Flanders,APARTMENT,259000.0,2.0,82.0,,,0,,,,,,,0.0,2.0,3158.5365853658536
9979591,1000,Brussels,Brussels,APARTMENT,975000.0,4.0,220.0,2.0,0.0,0,1.0,,,,,,0.0,2.0,4431.818181818182
10036952,1120,Brussels,Brussels,HOUSE,465000.0,4.0,135.0,2.5,,0,1.0,,,,168.0,2.0,,3.0,3444.4444444444443
9836746,8970,Flanders,West Flanders,APARTMENT,189000.0,2.0,88.0,1.0,0.0,0,1.0,3.0,,,,2.0,0.0,2.0,2147.7272727272725
9960233,8870,Flanders,West Flanders,APARTMENT,209000.0,2.0,129.0,1.0,,0,1.0,27.0,1.0,,,,0.0,3.0,1620.15503875969
9722355,8670,Flanders,West Flanders,HOUSE,257133.0,3.0,140.0,0.0,0.0,0,,,1.0,39.0,113.0,2.0,,3.0,1836.6642857142858
9871733,7370,Wallonia,Hainaut,HOUSE,110000.0,2.0,91.0,,0.0,0,,,,,121.0,2.0,,,1208.7912087912089
10090852,6040,Wallonia,Hainaut,HOUSE,140000.0,2.0,110.0,,0.0,0,1.0,,,,0.0,2.0,,2.0,1272.7272727272727
10080582,4900,Wallonia,Liège,HOUSE,345000.0,5.0,200.0,1.0,0.0,0,,,,,0.0,2.0,0.0,2.0,1725.0
9836457,2000,Flanders,Antwerp,APARTMENT,688000.0,2.0,125.0,,,0,1.0,10.0,,,,2.0,0.0,3.0,5504.0
10124572,1160,Brussels,Brussels,APARTMENT,309000.0,2.0,100.0,0.0,0.0,0,,,,,,2.0,0.0,2.0,3090.0
10094170,2000,Flanders,Antwerp,APARTMENT,424900.0,3.0,122.0,1.0,0.0,0,1.0,15.0,,,,3.0,,,3482.7868852459014
9933475,3012,Flanders,Flemish Brabant,HOUSE,849000.0,5.0,305.0,2.0,0.0,0,1.0,80.0,1.0,600.0,2040.0,,0.0,,2783.6065573770493
9641313,1050,Brussels,Brussels,APARTMENT,230000.0,0.0,40.0,,0.0,0,1.0,10.0,,,,3.0,0.0,2.0,5750.0
10066401,9030,Flanders,East Flanders,HOUSE,369000.0,3.0,133.0,1.0,0.0,0,,,,,197.0,2.0,0.0,2.0,2774.436090225564
9286347,5100,Wallonia,Namur,APARTMENT,215000.0,3.0,136.0,1.0,0.0,0,,,,,,2.0,,3.0,1580.8823529411766
9649489,3890,Flanders,Limburg,HOUSE,342600.0,3.0,184.0,1.0,0.0,0,,,1.0,,371.0,3.0,,,1861.9565217391305
10064814,1080,Brussels,Brussels,APARTMENT,199000.0,2.0,121.0,,0.0,0,1.0,10.0,1.0,46.0,,,0.0,1.0,1644.6280991735537
10126199,4720,Wallonia,Liège,HOUSE,395000.0,3.0,180.0,1.0,,0,1.0,,,,900.0,4.0,,2.0,2194.4444444444443
10003012,1325,Wallonia,Walloon Brabant,HOUSE,295000.0,1.0,80.0,1.0,0.0,0,1.0,15.0,,,150.0,4.0,,,3687.5
10075585,9000,Flanders,East Flanders,HOUSE,3115000.0,4.0,729.0,2.0,0.0,1,,,1.0,,292.0,3.0,1.0,3.0,4272.976680384088
9876312,9400,Flanders,East Flanders,HOUSE,152000.0,2.0,95.0,1.0,0.0,0,,,,,40.0,2.0,0.0,1.5,1600.0
10042488,3070,Flanders,Flemish Brabant,APARTMENT,229000.0,2.0,100.0,,0.0,0,1.0,8.0,,,,3.0,0.0,1.5,2290.0
7876669,2018,Flanders,Antwerp,APARTMENT,540000.0,3.0,195.0,1.0,0.0,0,1.0,10.0,,,,2.0,,,2769.230769230769
10062121,6230,Wallonia,Hainaut,HOUSE,249900.0,3.0,150.0,2.0,0.0,0,1.0,30.0,1.0,350.0,479.0,2.0,0.0,2.0,1666.0
10143369,9400,Flanders,East Flanders,HOUSE,595000.0,5.0,300.0,,0.0,0,1.0,,,,0.0,4.0,,,1983.3333333333333
10134843,1070,Brussels,Brussels,APARTMENT,129000.0,1.0,45.0,1.0,0.0,0,,,,,,3.0,,,2866.6666666666665
9979487,1780,Flanders,Flemish Brabant,APARTMENT,299000.0,3.0,139.0,1.5,0.0,0,1.0,4.0,,,,2.0,0.0,3.0,2151.0791366906474
10088916,4000,Wallonia,Liège,APARTMENT,180000.0,1.0,70.0,1.0,,0,,,,,,,0.0,2.0,2571.4285714285716
10087901,3000,Flanders,Flemish Brabant,APARTMENT,185000.0,1.0,20.0,,1.0,0,,,,,,,,,9250.0
10097323,1140,Brussels,Brussels,APARTMENT,165000.0,1.0,40.0,1.0,0.0,0,1.0,10.0,,,,4.0,,,4125.0
10036997,2940,Flanders,Antwerp,HOUSE,579000.0,4.0,214.0,1.0,0.0,0,1.0,12.0,,,300.0,2.0,0.0,3.0,2705.607476635514
9734170,4800,Wallonia,Liège,HOUSE,120000.0,4.0,170.0,1.0,0.0,0,1.0,,,,66.0,2.0,,,705.8823529411765
9858251,8791,Flanders,West Flanders,APARTMENT,184088.0,1.0,65.0,1.0,0.0,0,1.0,1.0,,,,2.0,,,2832.123076923077
8598724,4920,Wallonia,Liège,HOUSE,375000.0,3.0,243.0,,0.0,0,1.0,,,,379.0,3.0,,3.0,1543.20987654321
10076982,9940,Flanders,East Flanders,HOUSE,349500.0,3.0,150.0,2.0,,0,1.0,12.0,1.0,75.0,237.0,3.0,0.0,3.0,2330.0
10146890,9070,Flanders,East Flanders,APARTMENT,450500.0,3.0,140.0,2.0,0.0,0,1.0,20.0,,,,3.0,0.0,3.0,3217.8571428571427
10134900,3570,Flanders,Limburg,HOUSE,675000.0,4.0,284.0,1.0,0.0,0,,,,,984.0,4.0,,2.0,2376.760563380282
9888846,4030,Wallonia,Liège,HOUSE,99000.0,2.0,95.0,0.0,0.0,0,1.0,17.0,,,114.0,3.0,0.0,1.0,1042.1052631578948
9984347,8520,Flanders,West Flanders,HOUSE,250000.0,5.0,210.0,1.0,0.0,0,1.0,,1.0,124.0,300.0,,0.0,3.0,1190.4761904761904
10115036,7160,Wallonia,Hainaut,HOUSE,199000.0,3.0,190.0,,0.0,0,,,,,0.0,,0.0,1.0,1047.3684210526317
9834503,5080,Wallonia,Namur,HOUSE,299000.0,2.0,104.0,1.0,0.0,0,1.0,15.0,,,318.0,,,2.0,2875.0
10134117,1040,Brussels,Brussels,HOUSE,980000.0,6.0,303.0,2.0,,0,1.0,14.0,1.0,50.0,190.0,2.0,0.0,2.0,3234.3234323432343
10055953,1000,Brussels,Brussels,APARTMENT,210000.0,1.0,59.0,1.5,0.0,0,,,,,,2.0,,2.0,3559.322033898305
9910651,1000,Brussels,Brussels,APARTMENT,595000.0,3.0,160.0,2.0,0.0,0,1.0,5.0,,,,3.0,0.0,3.0,3718.75
10096640,1300,Wallonia,Walloon Brabant,HOUSE,445000.0,3.0,150.0,2.0,0.0,0,1.0,20.0,1.0,890.0,890.0,4.0,0.0,2.0,2966.6666666666665
10010371,1082,Brussels,Brussels,APARTMENT,165000.0,1.0,60.0,,,0,1.0,5.0,,,,2.0,0.0,2.0,2750.0
10130282,3500,Flanders,Limburg,APARTMENT,283877.0,1.0,77.0,,,0,1.0,8.0,,,,,,,3686.714285714286
9969651,2360,Flanders,Antwerp,HOUSE,725000.0,3.0,391.0,1.0,0.0,0,1.0,,1.0,,1473.0,,0.0,2.0,1854.2199488491049
10147069,6010,Wallonia,Hainaut,HOUSE,330000.0,6.0,235.0,1.0,0.0,0,1.0,,1.0,400.0,400.0,3.0,0.0,2.0,1404.2553191489362
10037429,1180,Brussels,Brussels,HOUSE,625000.0,4.0,220.0,,0.0,0,,,,,94.0,2.0,0.0,,2840.909090909091
10119094,9000,Flanders,East Flanders,HOUSE,198000.0,2.0,56.0,,0.0,0,,,,,0.0,,0.0,1.5,3535.714285714286
10119666,2600,Flanders,Antwerp,HOUSE,599000.0,3.0,255.0,1.0,0.0,0,1.0,7.0,1.0,90.0,283.0,3.0,,3.0,2349.0196078431372
10080206,6640,Wallonia,Luxembourg,HOUSE,215000.0,2.0,90.0,,0.0,0,,,,,8030.0,4.0,,1.5,2388.8888888888887
10075839,8930,Flanders,West Flanders,HOUSE,159900.0,3.0,120.0,,,0,,,,,286.0,,0.0,,1332.5
10017658,2160,Flanders,Antwerp,HOUSE,599000.0,4.0,235.0,1.0,0.0,0,,,1.0,,1110.0,3.0,,1.5,2548.936170212766
9450462,1060,Brussels,Brussels,HOUSE,520000.0,4.0,178.0,1.0,,0,1.0,,1.0,10.0,10.0,2.0,0.0,2.0,2921.3483146067415
10007129,8000,Flanders,West Flanders,HOUSE,1250000.0,4.0,621.0,,,0,,,,,5215.0,,0.0,1.0,2012.8824476650564
10027458,8670,Flanders,West Flanders,HOUSE,475000.0,2.0,156.0,,0.0,0,,,,,615.0,4.0,0.0,2.0,3044.871794871795
9965245,1070,Brussels,Brussels,APARTMENT,185000.0,2.0,71.0,2.0,0.0,0,1.0,12.0,,,,,0.0,2.0,2605.6338028169016
9757804,2900,Flanders,Antwerp,APARTMENT,299000.0,2.0,88.0,1.0,0.0,0,1.0,17.0,1.0,68.0,,2.0,,,3397.7272727272725
10144589,8908,Flanders,West Flanders,HOUSE,180000.0,4.0,199.0,1.0,0.0,0,1.0,,1.0,,295.0,2.0,,1.0,904.5226130653266
10053189,5620,Wallonia,Namur,APARTMENT,144000.0,3.0,167.0,1.0,0.0,0,,,,,,,,2.0,862.2754491017964
8562846,3670,Flanders,Limburg,APARTMENT,165807.0,1.0,61.0,,,0,1.0,,,,,,,,2718.1475409836066
10123381,2460,Flanders,Antwerp,HOUSE,437000.0,4.0,250.0,,,0,,,1.0,,1066.0,,0.0,,1748.0
9642379,5380,Wallonia,Namur,HOUSE,385000.0,3.0,168.0,2.5,0.0,1,1.0,18.0,1.0,,898.0,4.0,,3.0,2291.6666666666665
9581851,7700,Wallonia,Hainaut,APARTMENT,121000.0,2.0,80.0,1.0,0.0,0,,,,,,2.0,0.0,2.0,1512.5
9958034,6001,Wallonia,Hainaut,APARTMENT,98000.0,2.0,114.0,,,0,1.0,,,,,2.0,,2.0,859.6491228070175
10081697,3071,Flanders,Flemish Brabant,APARTMENT,298500.0,2.0,100.0,,0.0,0,1.0,,,,,,,3.0,2985.0
10021753,3020,Flanders,Flemish Brabant,APARTMENT,315000.0,2.0,80.0,1.0,0.0,0,1.0,7.0,,,,2.0,,,3937.5
9671770,6031,Wallonia,Hainaut,HOUSE,89000.0,3.0,124.0,0.0,0.0,0,,,,,110.0,2.0,,1.0,717.741935483871
10128477,2018,Flanders,Antwerp,APARTMENT,469000.0,3.0,165.0,1.0,0.0,0,,,,,,2.0,,,2842.4242424242425
10108718,7700,Wallonia,Hainaut,APARTMENT,109000.0,1.0,74.0,,0.0,0,,,,,,,,3.0,1472.972972972973
9983651,1410,Wallonia,Walloon Brabant,HOUSE,895000.0,4.0,259.0,2.5,0.0,0,1.0,,,,736.0,4.0,0.0,3.0,3455.5984555984555
10127565,9100,Flanders,East Flanders,HOUSE,480000.0,4.0,180.0,,0.0,0,,,1.0,417.0,532.0,,0.0,2.0,2666.6666666666665
10136228,6750,Wallonia,Luxembourg,HOUSE,985000.0,4.0,240.0,2.5,,0,1.0,50.0,1.0,21300.0,20013.0,3.0,0.0,3.0,4104.166666666667
10136792,2070,Flanders,Antwerp,HOUSE,395000.0,6.0,250.0,1.0,0.0,0,,,1.0,90.0,214.0,2.0,1.0,2.0,1580.0
9722156,8500,Flanders,West Flanders,APARTMENT,695000.0,3.0,200.0,,,0,1.0,16.0,,,,3.0,,3.0,3475.0
9947465,8000,Flanders,West Flanders,HOUSE,1995000.0,3.0,800.0,,0.0,0,1.0,,,,255.0,,0.0,2.0,2493.75
10077670,2140,Flanders,Antwerp,HOUSE,385000.0,4.0,209.0,1.0,0.0,0,,,1.0,90.0,180.0,,,1.5,1842.1052631578948
10118601,2180,Flanders,Antwerp,APARTMENT,225000.0,2.0,85.0,2.0,,0,1.0,6.0,1.0,200.0,,,0.0,2.0,2647.0588235294117
9908524,3070,Flanders,Flemish Brabant,HOUSE,1350000.0,5.0,330.0,,0.0,0,1.0,25.0,1.0,4000.0,4843.0,4.0,,,4090.909090909091
10127996,3018,Flanders,Flemish Brabant,HOUSE,370000.0,3.0,128.0,,,0,1.0,28.0,1.0,135.0,179.0,,0.0,,2890.625
9854434,1082,Brussels,Brussels,HOUSE,420000.0,3.0,244.0,,0.0,1,,,1.0,74.0,145.0,2.0,,,1721.311475409836
10108227,7911,Wallonia,Hainaut,HOUSE,339000.0,2.0,198.0,2.0,0.0,0,,,,,7099.0,3.0,,2.0,1712.121212121212
10020489,9340,Flanders,East Flanders,HOUSE,562618.0,3.0,226.0,2.0,,0,,,,,583.0,,0.0,,2489.4601769911505
10032656,7000,Wallonia,Hainaut,HOUSE,499000.0,5.0,169.0,1.0,,0,1.0,,,,100.0,2.0,,2.0,2952.662721893491
9794332,9600,Flanders,East Flanders,APARTMENT,250000.0,2.0,108.0,,0.0,0,1.0,23.0,1.0,,,2.0,0.0,,2314.814814814815
10118569,4000,Wallonia,Liège,APARTMENT,230000.0,2.0,99.0,1.0,0.0,0,1.0,,,,,2.0,,2.0,2323.2323232323233
10142071,2200,Flanders,Antwerp,HOUSE,225000.0,2.0,93.0,,0.0,0,,,1.0,,830.0,4.0,,2.0,2419.3548387096776
10011734,8300,Flanders,West Flanders,HOUSE,4395000.0,6.0,357.0,2.0,0.0,1,,,,,664.0,4.0,0.0,2.0,12310.9243697479
10069476,2020,Flanders,Antwerp,APARTMENT,196000.0,2.0,91.0,1.0,0.0,0,1.0,3.0,,,,2.0,,2.0,2153.846153846154
9697497,9600,Flanders,East Flanders,HOUSE,239000.0,3.0,150.0,,0.0,0,,,,,0.0,3.0,,,1593.3333333333333
10146637,9990,Flanders,East Flanders,HOUSE,575000.0,6.0,228.0,1.0,0.0,0,,,,,964.0,3.0,0.0,,2521.9298245614036
10013240,9880,Flanders,East Flanders,APARTMENT,435000.0,3.0,126.0,1.0,0.0,0,1.0,,,,,4.0,0.0,3.0,3452.3809523809523
9581856,7700,Wallonia,Hainaut,HOUSE,279000.0,3.0,180.0,1.0,0.0,0,1.0,,,,795.0,2.0,0.0,2.0,1550.0
10033938,9620,Flanders,East Flanders,HOUSE,675000.0,4.0,445.0,1.0,,0,,,,,3400.0,,0.0,3.0,1516.8539325842696
9989295,1830,Flanders,Flemish Brabant,HOUSE,300000.0,3.0,120.0,1.0,0.0,0,1.0,30.0,1.0,100.0,0.0,2.0,,,2500.0
10135173,9150,Flanders,East Flanders,APARTMENT,339000.0,3.0,100.0,,,0,1.0,,1.0,90.0,,3.0,0.0,3.0,3390.0
9326423,8660,Flanders,West Flanders,APARTMENT,135000.0,0.0,36.0,1.0,0.0,0,,,,,,,0.0,1.5,3750.0
10150801,4020,Wallonia,Liège,APARTMENT,205000.0,2.0,93.0,1.0,0.0,0,,,,,,2.0,,,2204.3010752688174
10078807,1180,Brussels,Brussels,APARTMENT,265000.0,3.0,74.0,1.0,0.0,0,1.0,6.0,,,,4.0,,,3581.0810810810813
9962377,3910,Flanders,Limburg,HOUSE,675000.0,3.0,236.0,1.0,0.0,1,1.0,,,,649.0,2.0,,2.0,2860.169491525424
10099981,2100,Flanders,Antwerp,APARTMENT,209000.0,2.0,108.0,,0.0,0,1.0,,,,,2.0,0.0,2.0,1935.1851851851852
10096105,2100,Flanders,Antwerp,HOUSE,339500.0,3.0,174.0,1.0,0.0,0,1.0,18.0,1.0,129.0,195.0,2.0,,1.0,1951.1494252873563
10024175,1000,Brussels,Brussels,APARTMENT,350000.0,1.0,82.0,1.0,0.0,0,1.0,14.0,,,,2.0,0.0,3.0,4268.292682926829
10108691,2550,Flanders,Antwerp,HOUSE,295000.0,3.0,155.0,1.0,0.0,0,1.0,25.0,1.0,230.0,330.0,2.0,,1.0,1903.225806451613
9856611,4040,Wallonia,Liège,HOUSE,239000.0,3.0,127.0,,,0,1.0,25.0,1.0,117.0,179.0,3.0,,2.0,1881.8897637795276
10086926,9200,Flanders,East Flanders,HOUSE,269000.0,3.0,105.0,,,0,1.0,24.0,1.0,140.0,220.0,2.0,0.0,,2561.904761904762
10035534,2350,Flanders,Antwerp,HOUSE,349000.0,3.0,178.0,1.0,0.0,0,1.0,,1.0,,624.0,4.0,,1.0,1960.6741573033707
9857148,2490,Flanders,Antwerp,APARTMENT,257651.0,3.0,129.0,1.0,0.0,0,1.0,18.0,,,,3.0,0.0,3.0,1997.2945736434108
9822184,9600,Flanders,East Flanders,APARTMENT,239900.0,2.0,105.0,,0.0,0,,,1.0,8.0,,2.0,0.0,2.0,2284.7619047619046
10149163,1480,Wallonia,Walloon Brabant,HOUSE,360000.0,3.0,187.0,,,0,,,1.0,264.0,352.0,3.0,,2.0,1925.1336898395723
9781437,8700,Flanders,West Flanders,APARTMENT,295000.0,2.0,74.0,,0.0,0,,,,,,,0.0,2.0,3986.4864864864867
9676080,7320,Wallonia,Hainaut,HOUSE,70000.0,2.0,124.0,,0.0,0,,,,,172.0,3.0,,1.0,564.516129032258
10132365,2950,Flanders,Antwerp,HOUSE,499000.0,3.0,180.0,2.0,0.0,0,1.0,,,,603.0,4.0,0.0,3.0,2772.222222222222
9958190,1370,Wallonia,Walloon Brabant,HOUSE,950000.0,4.0,505.0,,0.0,0,1.0,,,,0.0,2.0,,2.0,1881.1881188118812
9723720,5300,Wallonia,Namur,APARTMENT,300000.0,2.0,165.0,,,0,1.0,15.0,,,,,,,1818.1818181818182
10129797,9240,Flanders,East Flanders,HOUSE,289900.0,2.0,156.0,,0.0,0,1.0,,1.0,,547.0,2.0,0.0,2.0,1858.3333333333333
10143244,6238,Wallonia,Hainaut,HOUSE,2250000.0,14.0,2081.0,2.5,0.0,0,1.0,20.0,,,11500.0,4.0,1.0,2.0,1081.2109562710236
10029253,1080,Brussels,Brussels,APARTMENT,290000.0,2.0,92.0,2.0,0.0,0,1.0,54.0,,,,2.0,0.0,3.0,3152.1739130434785
10082645,8900,Flanders,West Flanders,APARTMENT,285000.0,2.0,92.0,1.0,0.0,0,1.0,17.0,,,,4.0,0.0,3.0,3097.8260869565215
8611481,1703,Flanders,Flemish Brabant,APARTMENT,411631.0,2.0,104.0,,,0,1.0,12.0,,,,2.0,,,3957.9903846153848
9272402,8370,Flanders,West Flanders,HOUSE,150000.0,3.0,75.0,1.0,1.0,0,1.0,30.0,,,61.0,2.0,,1.0,2000.0
10132580,9800,Flanders,East Flanders,HOUSE,385121.0,3.0,159.0,2.5,0.0,0,1.0,12.0,,,0.0,3.0,0.0,3.0,2422.14465408805
9822874,4420,Wallonia,Liège,HOUSE,90000.0,2.0,85.0,0.0,0.0,0,,,1.0,11.0,60.0,2.0,,1.0,1058.8235294117646
10141258,1030,Brussels,Brussels,APARTMENT,950000.0,4.0,240.0,2.5,0.0,0,1.0,15.0,1.0,60.0,,2.0,,2.0,3958.3333333333335
9970786,2100,Flanders,Antwerp,HOUSE,379000.0,4.0,185.0,1.0,0.0,0,,,1.0,215.0,330.0,,0.0,,2048.6486486486488
9685443,1180,Brussels,Brussels,HOUSE,365000.0,4.0,157.0,1.0,0.0,0,1.0,22.0,,,153.0,2.0,0.0,,2324.8407643312103
10022923,3400,Flanders,Flemish Brabant,APARTMENT,150000.0,2.0,72.0,1.0,0.0,0,1.0,6.0,,,,2.0,0.0,3.0,2083.3333333333335
10144063,8000,Flanders,West Flanders,HOUSE,319000.0,3.0,125.0,2.0,0.0,0,1.0,11.0,,,77.0,,0.0,3.0,2552.0
10112719,1180,Brussels,Brussels,APARTMENT,295000.0,1.0,87.0,1.0,0.0,0,1.0,8.0,1.0,20.0,,2.0,0.0,1.5,3390.8045977011493
10024521,2280,Flanders,Antwerp,APARTMENT,315000.0,2.0,104.0,1.0,0.0,0,1.0,15.0,,,,4.0,,2.0,3028.846153846154
9980943,7700,Wallonia,Hainaut,APARTMENT,289000.0,2.0,164.0,1.0,0.0,0,1.0,,1.0,,,,0.0,,1762.1951219512196
10028420,5580,Wallonia,Namur,APARTMENT,89500.0,1.0,38.0,1.0,0.0,0,1.0,17.0,,,,3.0,0.0,1.5,2355.2631578947367
10091882,1480,Wallonia,Walloon Brabant,APARTMENT,289000.0,2.0,101.0,1.0,0.0,0,1.0,21.0,,,,4.0,,,2861.3861386138615
10076180,4820,Wallonia,Liège,HOUSE,154000.0,4.0,170.0,1.0,0.0,0,,,,,90.0,2.0,,2.0,905.8823529411765
10134798,7110,Wallonia,Hainaut,HOUSE,179000.0,2.0,210.0,1.0,0.0,0,1.0,30.0,1.0,585.0,720.0,4.0,0.0,,852.3809523809524
10095372,4020,Wallonia,Liège,HOUSE,349000.0,3.0,155.0,,0.0,0,,,1.0,1140.0,1458.0,,,,2251.6129032258063
9962050,1330,Wallonia,Walloon Brabant,HOUSE,1300000.0,4.0,380.0,2.0,,0,1.0,,,,1638.0,4.0,1.0,2.0,3421.0526315789475
10144659,1630,Flanders,Flemish Brabant,APARTMENT,695000.0,4.0,378.0,1.0,0.0,0,1.0,94.0,,,,2.0,,2.0,1838.6243386243386
9996866,3080,Flanders,Flemish Brabant,HOUSE,799000.0,4.0,210.0,1.0,0.0,0,1.0,46.0,1.0,250.0,580.0,4.0,,,3804.7619047619046
10036609,7830,Wallonia,Hainaut,HOUSE,525000.0,4.0,240.0,1.0,0.0,0,1.0,,1.0,,11190.0,4.0,,2.0,2187.5
10118336,3930,Flanders,Limburg,HOUSE,2150000.0,4.0,421.0,,0.0,1,,,1.0,,108073.0,4.0,0.0,3.0,5106.88836104513
9714897,7700,Wallonia,Hainaut,APARTMENT,129000.0,3.0,125.0,1.0,0.0,0,,,,,,3.0,0.0,2.0,1032.0
10004975,9120,Flanders,East Flanders,APARTMENT,209000.0,1.0,65.0,,,0,1.0,26.0,1.0,,,,0.0,,3215.3846153846152
10091320,8970,Flanders,West Flanders,HOUSE,149000.0,5.0,134.0,1.0,0.0,0,1.0,,,,108.0,,0.0,2.0,1111.9402985074628
10087854,4020,Wallonia,Liège,HOUSE,95000.0,3.0,164.0,0.0,,0,,,,,120.0,3.0,,1.0,579.2682926829268
9948780,6000,Wallonia,Hainaut,HOUSE,217000.0,3.0,190.0,,,0,,,,,0.0,2.0,,,1142.1052631578948
10097047,1620,Flanders,Flemish Brabant,APARTMENT,175000.0,2.0,60.0,1.0,0.0,0,1.0,3.0,,,,2.0,0.0,1.0,2916.6666666666665
9719504,2220,Flanders,Antwerp,APARTMENT,395000.0,2.0,115.0,1.0,0.0,0,1.0,18.0,,,,2.0,,,3434.782608695652
10127160,1190,Brussels,Brussels,HOUSE,750000.0,4.0,474.0,,,0,1.0,15.0,1.0,55.0,178.0,2.0,,1.0,1582.2784810126582
10145274,8300,Flanders,West Flanders,APARTMENT,1775000.0,3.0,105.0,2.5,,0,1.0,,,,,2.0,0.0,3.0,16904.761904761905
9889660,2020,Flanders,Antwerp,HOUSE,2595000.0,5.0,415.0,,0.0,0,,,1.0,,1593.0,4.0,0.0,,6253.012048192771
9843986,8770,Flanders,West Flanders,APARTMENT,444018.0,1.0,149.0,2.0,0.0,0,1.0,21.0,1.0,,,,0.0,,2979.986577181208
10141797,4400,Wallonia,Liège,HOUSE,149000.0,1.0,64.0,1.0,0.0,0,1.0,30.0,,,115.0,2.0,,2.0,2328.125
10138952,1000,Brussels,Brussels,APARTMENT,164000.0,1.0,25.0,,1.0,0,,,,,,2.0,,,6560.0
